12.08:23.15.04ERROR	ru.sfedu.mydiplom.dao.CsvAPI:156 - 
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900999;105000.0;0;20;10.0;1481563900999;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901109;140000.0;0;20;10.0;1481563901109;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901221;175000.0;0;20;10.0;1481563901221;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901333;210000.0;0;20;10.0;1481563901333;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901444;245000.0;0;20;10.0;1481563901445;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901558;280000.0;0;20;10.0;1481563901558;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901674;315000.0;0;20;10.0;1481563901674;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900890;7000000.0;0;20;10.0;1481563900890;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921667;0.0;0;20;10.0;1481563921667;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921784;35000.0;0;20;10.0;1481563921784;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921902;70000.0;0;20;10.0;1481563921902;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922020;105000.0;0;20;10.0;1481563922020;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922139;140000.0;0;20;10.0;1481563922139;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922259;175000.0;0;20;10.0;1481563922259;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922380;210000.0;0;20;10.0;1481563922380;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922503;245000.0;0;20;10.0;1481563922503;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922628;280000.0;0;20;10.0;1481563922628;0;0
12.12:20.32.14TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922752;315000.0;0;20;10.0;1481563922752;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.dao.CsvAPI:176 - Record not found
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039250;35000.0;0;20;10.0;1481226039250;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812570;35000.0;0;20;10.0;1481227812570;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228105988;35000.0;0;20;10.0;1481228105988;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339799;35000.0;0;20;10.0;1481228339799;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651755;35000.0;0;20;10.0;1481278651755;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677481;35000.0;0;20;10.0;1481278677481;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289572;35000.0;0;20;10.0;1481560289572;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910487;35000.0;0;20;10.0;1481560910487;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921219;35000.0;0;20;10.0;1481560921219;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862423;35000.0;0;20;10.0;1481563862423;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900782;35000.0;0;20;10.0;1481563900782;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921784;35000.0;0;20;10.0;1481563921784;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938418;35000.0;0;20;10.0;1481563938418;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039250;35000.0;0;20;10.0;1481226039250;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039258;105000.0;0;20;10.0;1481226039258;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039263;140000.0;0;20;10.0;1481226039263;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039270;175000.0;0;20;10.0;1481226039270;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039280;210000.0;0;20;10.0;1481226039280;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039291;245000.0;0;20;10.0;1481226039291;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039301;280000.0;0;20;10.0;1481226039301;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039312;315000.0;0;20;10.0;1481226039312;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812570;35000.0;0;20;10.0;1481227812570;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812609;105000.0;0;20;10.0;1481227812609;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812628;140000.0;0;20;10.0;1481227812628;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812647;175000.0;0;20;10.0;1481227812647;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812667;210000.0;0;20;10.0;1481227812667;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812694;245000.0;0;20;10.0;1481227812694;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812717;280000.0;0;20;10.0;1481227812717;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812741;315000.0;0;20;10.0;1481227812741;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228105988;35000.0;0;20;10.0;1481228105988;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106039;105000.0;0;20;10.0;1481228106039;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106066;140000.0;0;20;10.0;1481228106066;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106093;175000.0;0;20;10.0;1481228106093;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106122;210000.0;0;20;10.0;1481228106122;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106153;245000.0;0;20;10.0;1481228106153;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106185;280000.0;0;20;10.0;1481228106185;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106217;315000.0;0;20;10.0;1481228106217;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339799;35000.0;0;20;10.0;1481228339799;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339872;105000.0;0;20;10.0;1481228339872;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339908;140000.0;0;20;10.0;1481228339908;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339947;175000.0;0;20;10.0;1481228339947;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339987;210000.0;0;20;10.0;1481228339987;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228340028;245000.0;0;20;10.0;1481228340028;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228340071;280000.0;0;20;10.0;1481228340071;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228340114;315000.0;0;20;10.0;1481228340114;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039253;7000000.0;0;20;10.0;1481226039253;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812592;7000000.0;0;20;10.0;1481227812592;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106013;7000000.0;0;20;10.0;1481228106013;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339834;7000000.0;0;20;10.0;1481228339834;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651755;35000.0;0;20;10.0;1481278651755;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651849;105000.0;0;20;10.0;1481278651849;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651897;140000.0;0;20;10.0;1481278651897;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651947;175000.0;0;20;10.0;1481278651947;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651997;210000.0;0;20;10.0;1481278651997;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278652049;245000.0;0;20;10.0;1481278652049;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278652102;280000.0;0;20;10.0;1481278652102;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278652157;315000.0;0;20;10.0;1481278652157;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651802;7000000.0;0;20;10.0;1481278651802;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677481;35000.0;0;20;10.0;1481278677481;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677594;105000.0;0;20;10.0;1481278677594;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677652;140000.0;0;20;10.0;1481278677652;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677711;175000.0;0;20;10.0;1481278677711;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677772;210000.0;0;20;10.0;1481278677772;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677831;245000.0;0;20;10.0;1481278677831;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677891;280000.0;0;20;10.0;1481278677891;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677956;315000.0;0;20;10.0;1481278677956;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677537;7000000.0;0;20;10.0;1481278677537;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289572;35000.0;0;20;10.0;1481560289572;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289703;105000.0;0;20;10.0;1481560289703;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289770;140000.0;0;20;10.0;1481560289770;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289849;175000.0;0;20;10.0;1481560289849;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289919;210000.0;0;20;10.0;1481560289919;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289990;245000.0;0;20;10.0;1481560289990;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560290062;280000.0;0;20;10.0;1481560290062;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560290133;315000.0;0;20;10.0;1481560290133;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289636;7000000.0;0;20;10.0;1481560289636;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910487;35000.0;0;20;10.0;1481560910487;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910640;105000.0;0;20;10.0;1481560910640;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910719;140000.0;0;20;10.0;1481560910719;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910799;175000.0;0;20;10.0;1481560910799;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910880;210000.0;0;20;10.0;1481560910880;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910962;245000.0;0;20;10.0;1481560910962;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560911046;280000.0;0;20;10.0;1481560911046;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560911131;315000.0;0;20;10.0;1481560911131;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910563;7000000.0;0;20;10.0;1481560910563;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921219;35000.0;0;20;10.0;1481560921219;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921395;105000.0;0;20;10.0;1481560921395;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921484;140000.0;0;20;10.0;1481560921484;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921573;175000.0;0;20;10.0;1481560921573;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921664;210000.0;0;20;10.0;1481560921664;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921756;245000.0;0;20;10.0;1481560921756;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921850;280000.0;0;20;10.0;1481560921850;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921945;315000.0;0;20;10.0;1481560921945;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921307;7000000.0;0;20;10.0;1481560921307;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862423;35000.0;0;20;10.0;1481563862423;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862622;105000.0;0;20;10.0;1481563862622;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862722;140000.0;0;20;10.0;1481563862722;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862822;175000.0;0;20;10.0;1481563862822;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862925;210000.0;0;20;10.0;1481563862925;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563863027;245000.0;0;20;10.0;1481563863027;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563863136;280000.0;0;20;10.0;1481563863136;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563863241;315000.0;0;20;10.0;1481563863241;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862522;7000000.0;0;20;10.0;1481563862522;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900782;35000.0;0;20;10.0;1481563900782;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900999;105000.0;0;20;10.0;1481563900999;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901109;140000.0;0;20;10.0;1481563901109;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901221;175000.0;0;20;10.0;1481563901221;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901333;210000.0;0;20;10.0;1481563901333;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901444;245000.0;0;20;10.0;1481563901445;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901558;280000.0;0;20;10.0;1481563901558;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563901674;315000.0;0;20;10.0;1481563901674;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900890;7000000.0;0;20;10.0;1481563900890;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921784;35000.0;0;20;10.0;1481563921784;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922020;105000.0;0;20;10.0;1481563922020;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922139;140000.0;0;20;10.0;1481563922139;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922259;175000.0;0;20;10.0;1481563922259;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922380;210000.0;0;20;10.0;1481563922380;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922503;245000.0;0;20;10.0;1481563922503;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922628;280000.0;0;20;10.0;1481563922628;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563922752;315000.0;0;20;10.0;1481563922752;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921902;7000000.0;0;20;10.0;1481563921902;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938291;0.0;0;20;10.0;1481563938291;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938418;35000.0;0;20;10.0;1481563938418;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938547;70000.0;0;20;10.0;1481563938547;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938675;105000.0;0;20;10.0;1481563938675;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938805;140000.0;0;20;10.0;1481563938805;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938938;175000.0;0;20;10.0;1481563938938;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939069;210000.0;0;20;10.0;1481563939070;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939203;245000.0;0;20;10.0;1481563939203;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939343;280000.0;0;20;10.0;1481563939343;0;0
12.12:20.32.32TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563939480;315000.0;0;20;10.0;1481563939480;0;0
12.12:20.32.33TRACE	ru.sfedu.mydiplom.dao.CsvAPI:176 - Record not found
12.12:20.32.33TRACE	ru.sfedu.mydiplom.dao.CsvAPI:71 - Record not found
12.12:20.32.33 INFO	ru.sfedu.mydiplom.dao.CsvAPI:149 - Record not found dateOfBirth : 0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039250;35000.0;0;20;10.0;1481226039250;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812570;35000.0;0;20;10.0;1481227812570;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228105988;35000.0;0;20;10.0;1481228105988;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339799;35000.0;0;20;10.0;1481228339799;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278651755;35000.0;0;20;10.0;1481278651755;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481278677481;35000.0;0;20;10.0;1481278677481;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560289572;35000.0;0;20;10.0;1481560289572;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560910487;35000.0;0;20;10.0;1481560910487;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481560921219;35000.0;0;20;10.0;1481560921219;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563862423;35000.0;0;20;10.0;1481563862423;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563900782;35000.0;0;20;10.0;1481563900782;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563921784;35000.0;0;20;10.0;1481563921784;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563938418;35000.0;0;20;10.0;1481563938418;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481563956910;35000.0;0;20;10.0;1481563956910;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039250;35000.0;0;20;10.0;1481226039250;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039258;105000.0;0;20;10.0;1481226039258;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039263;140000.0;0;20;10.0;1481226039263;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039270;175000.0;0;20;10.0;1481226039270;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039280;210000.0;0;20;10.0;1481226039280;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039291;245000.0;0;20;10.0;1481226039291;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039301;280000.0;0;20;10.0;1481226039301;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039312;315000.0;0;20;10.0;1481226039312;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812570;35000.0;0;20;10.0;1481227812570;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812609;105000.0;0;20;10.0;1481227812609;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812628;140000.0;0;20;10.0;1481227812628;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812647;175000.0;0;20;10.0;1481227812647;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812667;210000.0;0;20;10.0;1481227812667;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812694;245000.0;0;20;10.0;1481227812694;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812717;280000.0;0;20;10.0;1481227812717;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481227812741;315000.0;0;20;10.0;1481227812741;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228105988;35000.0;0;20;10.0;1481228105988;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106039;105000.0;0;20;10.0;1481228106039;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106066;140000.0;0;20;10.0;1481228106066;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106093;175000.0;0;20;10.0;1481228106093;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106122;210000.0;0;20;10.0;1481228106122;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106153;245000.0;0;20;10.0;1481228106153;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106185;280000.0;0;20;10.0;1481228106185;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228106217;315000.0;0;20;10.0;1481228106217;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339799;35000.0;0;20;10.0;1481228339799;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339872;105000.0;0;20;10.0;1481228339872;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339908;140000.0;0;20;10.0;1481228339908;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339947;175000.0;0;20;10.0;1481228339947;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228339987;210000.0;0;20;10.0;1481228339987;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228340028;245000.0;0;20;10.0;1481228340028;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228340071;280000.0;0;20;10.0;1481228340071;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481228340114;315000.0;0;20;10.0;1481228340114;0;0
12.12:20.33.43TRACE	ru.sfedu.mydiplom.MyDiplomClient:28 - 1481226039253;7000000.0;0;20;10.0;1481226039253;0;0
